lng,lat,value
113.68043060872841,34.76201480224967,136.72
113.80012876534356,34.81106244223319,83.0
113.64370657853176,34.71560405523626,124.8
113.73711017011382,34.68617483428508,59.19
113.39961328307525,34.78458527652568,58.45
113.64061316492814,34.71893287890335,90.35
113.86015241315853,34.77490935484081,27.47
113.84761842006394,34.77765376875509,90.82
113.66732807468621,34.86153396259383,196.41
113.681877251564,34.80115762754049,152.72
113.67637876794124,34.717012659068956,33.81
113.72712617271274,34.40513216685197,8.0
113.67428581137862,34.81945226350023,159.0
113.54290950053189,34.825703478199124,98.63
113.70957087029522,34.70921463673478,119.0
113.67395331516546,34.70568716613633,79.09
113.6383571177862,34.7814421254517,45.31
113.77337981747922,34.41175679252511,58.69
113.68151420627595,34.77820328824256,235.18
113.65857900377465,34.81932305355251,31.04
113.85574390782618,34.76780945743185,67.34
113.79526961857054,34.70897662740053,81.2
113.39983146168555,34.76725771100384,5.41
113.8609701858898,34.58057909258263,153.94
113.62522353705063,34.854254106494956,31.92
113.80845141061836,34.7556928284354,99.04
113.65911871490998,34.80822237125228,4.0
113.65915876727588,34.80810231687833,4.0
113.68055081550037,34.7619749916214,57.0
113.75608313923901,34.842699526584724,29.33
113.66243835984636,34.7525514112314,42.78
113.65904860445718,34.80825227826467,4.0
113.66725797481793,34.86173404747476,75.39
113.65906863375984,34.80822228241918,4.0
113.78883173323922,34.784649732266786,43.86
113.9984692797385,34.777733407021884,253.18
113.7219955130583,34.531679985771504,43.56
113.7097410844751,34.70920488924542,71.15
113.66727791040762,34.86079307036475,81.13
113.62555005425197,34.818996900480926,31.98
113.73034146810872,34.723294499446204,3.8
113.63588236956558,34.85672811270329,26.75
113.63574224225772,34.856858079215314,159.0
113.54116249966813,34.79843927548925,5.48
113.84534951967085,34.52982677853342,49.45
113.7718110676255,34.78325294754796,95.76
113.51760201071892,34.82247972495316,141.02
113.76559227172412,34.817150960886124,82.54
113.70412081804811,34.77815418743051,227.77
113.7974555115098,34.81352881003789,48.65
113.7364865266677,34.74783385757875,157.93
113.53148587845749,34.69616321375315,57.28
113.44674839077774,34.768929473128594,40.22
113.76323194139185,34.41109085911333,56.42
113.86043943284439,34.559232973154586,59.58
113.7974386928499,34.748502301050266,4.0
113.73600639974887,34.747903564722044,229.75
113.79583258940409,34.7495855648394,13.83
113.63752628367948,34.78204165865909,4.0
113.52593051424047,34.82736065855781,39.45
113.7819121890138,34.756378168497505,56.89
113.51756217241804,34.82253990624513,3.0
113.60289040289202,34.7431392184734,169.6
113.74951813456687,34.76595869308446,49.0
113.77083143237746,34.774274311156006,102.26
113.51755221337953,34.822559956848224,36.33
113.53126668343604,34.69618383604721,64.55
113.62567052107053,34.72665322528546,62.79
113.59264862242877,34.74821690840633,4.0
113.62286738644643,34.80741249889604,91.57
113.44861245261114,34.752980258637564,106.74
113.69344448613163,34.682862448609846,104.16
113.62558005460606,34.81882674826263,85.76
113.65662490333506,34.71407333666995,211.19
113.68654549363609,34.70725264007612,70.98
113.9331057066133,34.72238900165295,226.25
113.64247647360922,34.72931558637986,78.87
113.69433803899534,34.607427203049035,84.71
113.59864266295286,34.74064728207624,150.9
113.55050183529191,34.794523014118525,64.48
113.63057432364222,34.82589910759301,23.79
113.7320905545169,34.80099433947927,10.73
113.5469443233029,34.80711424103453,38.83
113.57105785333705,34.79481521522035,29.01
113.67441603553495,34.81940245932144,30.92
113.66675604260524,34.75606287173394,23.08
113.67921692958026,34.8425361474818,34.36
113.62862722547088,34.86806219442463,34.39
113.7197677030517,34.76165059398879,139.16
113.54262048300885,34.825844341014154,174.39
113.44881198485497,34.75289983117551,44.01
113.62707412684138,34.75276029042858,144.86
113.6412015770127,34.69698271156982,119.8
113.68800472573423,34.67613616929318,96.09
113.8502388795639,34.759800964176435,38.88
113.68779435665765,34.676025673298206,96.08
113.71929728293959,34.76189023007794,29.69
113.69438701688605,34.59688849055859,77.64
113.68172003281515,34.734960340157336,4.0
113.68592372906097,34.795919872864026,49.07
113.68095869875292,34.7349488769918,36.36
113.77145154075929,34.783113005283845,9.22
113.66257859191117,34.752531646392185,33.36
113.75662300510288,34.75046410264509,4.0
113.68647466882722,34.79585084008686,94.34
113.86025994433676,34.559473450649236,34.42
113.99786758119612,34.777731599026495,32.72
113.81397928828595,34.78546375678472,67.22
113.57711514336843,34.88429249310974,4.61
113.84459176925456,34.529808157504796,53.0
113.63397519863518,34.709645439086145,60.0
113.59929808647586,34.79706429969342,4.0
113.5424909229693,34.82589471507116,65.9
113.69427786149315,34.606656445841345,135.77
113.59465130532435,34.888292940925396,4.03
113.55764471132217,34.83028542000818,49.25
113.6265196682668,34.80949782057638,33.69
113.64330668676138,34.72147915266413,111.0
113.38047823251597,34.79478097338707,87.69
113.60206078970445,34.74283896158485,90.28
113.68150554963395,34.79114655487183,34.9
113.60537179395334,34.86242315911554,8.41
113.73586634914074,34.747813367838276,8.09
113.70967659261342,34.76225693913848,41.46
113.61416947043949,34.75541384811206,68.31
113.56911238372534,34.797260638633325,10.79
113.6682018568012,34.69210342922621,34.07
113.76491697627183,34.76042278681096,45.36
113.62433301110691,34.85407314283906,4.0
113.84528968798972,34.52973682149218,27.01
113.62638097241503,34.72674396000537,4.0
113.62865726207305,34.868202376141426,4.0
113.63031411256301,34.825878809390645,53.0
113.62604076642182,34.72682372602054,4.0
113.5576347442807,34.830335492810605,8.0
113.62604077682154,34.72692382361836,4.0
113.79529928888842,34.706494214908794,25.1
