lng,lat,value
113.79742871976305,34.74853234473706,1
113.56776629242948,34.805291078999254,1
113.6449049201553,34.876752103048375,1
113.62656970259083,34.80951788798589,1
113.64369655651566,34.71551395377823,1
113.401583187255,34.7778591045154,1
113.6435864478745,34.71580407282163,1
113.71632534445656,34.771866355957194,1
113.7448437207647,34.42933996775889,1
113.79802420248683,34.814018533779155,1
113.71629531055787,34.77184629429171,1
113.7448537405926,34.42954009415395,1
113.5269244848996,34.712031059145275,1
113.71657574680873,34.77317803233025,1
114.0115210590541,34.726141340838396,1
113.9158803036742,34.78799159405116,1
113.77057191468133,34.77560580385224,1
113.96528262484624,34.7508347579838,1
113.5271736111258,34.712610910771325,1
113.93241125571457,34.78067638546698,1
113.71940080128542,34.60444435754979,1
113.68798465603221,34.675795817961195,1
113.64487488322159,34.87677208000614,1
113.5951154694203,34.7405882751445,1
113.60965723965079,34.73280982854313,1
113.61574600603716,34.72020992268857,1
113.60280046417633,34.743309389963144,1
113.7006675312669,34.60418565255702,1
113.80677779071742,34.77379381327378,1
113.56985063688808,34.79627850526672,1
113.71861513890497,34.747835273008896,1
113.54266033033421,34.82566405190165,1
113.79993274754463,34.74938966040039,1
113.79782463787356,34.8136083817641,1
113.67157825093685,34.792719243241066,1
113.80679773671386,34.77378377117984,1
113.56424594002078,34.816869021293876,1
113.65485105206265,34.70363029593522,1
113.68072111954622,34.762025367419305,1
113.62577060075031,34.72683349094679,1
113.5125197514802,34.7089002425358,1
113.77129933616908,34.76035997626691,1
113.6311987427595,34.767399214980045,1
113.51528861814411,34.70629948666727,1
113.93234121040634,34.78060623585141,1
113.71848505563301,34.74825552014489,1
113.63745622374641,34.78218171191655,1
113.69152561681382,34.72368775517078,1
113.70125252206225,34.73879985579557,1
113.6259407084769,34.72686367407177,1
113.71731640372549,34.772127970651795,1
113.62589068902271,34.72697373607655,1
113.68187723576422,34.80100747149484,1
113.53299431795922,34.82740102052003,1
113.7009701917769,34.720621604325935,1
113.69622136417212,34.801064178316025,1
113.51360523323993,34.70649469518288,1
113.6270140994145,34.75288035361619,1
113.53892441118576,34.7439596673168,1
113.65339908316398,34.706000099794124,1
113.53680182719188,34.74392515562277,1
113.68624597494804,34.71675119411457,1
113.89984434910741,34.70675055067879,1
113.73674197201032,34.70411147192356,1
113.72207560336595,34.53189023964671,1
113.66731809320221,34.861874310916406,1
113.7188668367253,34.76158936783365,1
113.630504266068,34.825889022199725,1
113.73778031570497,34.68611525588055,1
113.40131311112151,34.777859016718914,1
113.80674785857525,34.77368374907237,1
113.67933714335189,34.8425563987859,1
114.01148093906461,34.7260811612707,1
113.74331751027712,34.84382737108009,1
113.72198553072387,34.531930160033475,1
113.52507170238744,34.714148373290726,1
113.59757310285447,34.73734428304412,1
113.67133781415629,34.792568632178096,1
113.7385310223587,34.78595386425889,1
113.57131727340683,34.794584603173924,1
113.99671843840325,34.72051119510723,1
113.81102804490531,34.79050396988068,1
113.79748863818004,34.749112840039814,1
113.59942782254399,34.79536251310334,1
114.0115010032227,34.72615129006996,1
113.62044164458149,34.85830467862906,1
113.63774004605402,34.71987995498619,1
113.74010082062448,34.78191073090544,1
113.71928726808258,34.761840166702356,1
113.91592031858221,34.78827189758043,1
113.62609625192715,34.6829720000477,1
113.63737615232812,34.78231174221056,1
113.5294430198538,34.786688310903855,1
113.67141799543982,34.79295918738023,1
113.80867059099246,34.753520295458884,1
113.71082593080179,34.742378840754895,1
113.5407230944012,34.78993158531322,1
113.8159544703301,34.79293801906293,1
113.7096265081086,34.76205666032103,1
113.80846118548887,34.75380091814399,1
113.75193619214556,34.75630952341876,1
113.81610447702448,34.79708204419745,1
113.55007313759936,34.794363808898694,1
113.81068787097645,34.779943692538154,1
113.54133128592282,34.792392592632694,1
113.64210600185682,34.72912487290158,1
113.6865648140614,34.79576091677822,1
113.75722258266372,34.7502839170042,1
113.80022203551361,34.74939925110891,1
113.84767820828172,34.77731331284064,1
114.01124025016072,34.72602037632289,1
113.8956485706711,34.79293813725631,1
113.71071585632707,34.742959248749884,1
113.80154399925979,34.79927808296283,1
113.48791720471026,34.8190644350034,1
113.73814033104212,34.6855649924617,1
113.78191220802212,34.7565583491457,1
113.84830699977252,34.78351852645312,1
113.68066100884748,34.76197520216428,1
113.68164441533486,34.77802335276729,1
114.30784878402096,34.82272521734457,1
113.55935860063448,34.81684790059363,1
113.39979143489731,34.767147583890846,1
113.63765642569976,34.78207185753215,1
113.54284969522533,34.82565357299718,1
113.54285966188684,34.82565354837661,1
113.5427002295428,34.82597428112432,1
113.54285966188684,34.82565354837661,1
113.54285966188684,34.82565354837661,1
113.6814253608323,34.79068592696325,1
113.75305576095926,34.757140533584426,1
113.56151288242228,34.81682383724516,1
113.6095012271757,34.77095787164675,1
113.66646553359749,34.75596223033022,1
113.76562226267468,34.81737118220619,1
113.74591934125557,34.76920075915992,1
113.65277893081611,34.8094026947677,1
113.7977847513746,34.813778615736524,1
113.5289338025726,34.776269063549705,1
113.8769464874418,34.733964625513394,1
113.7056778997663,34.8246750740004,1
113.54072332271521,34.79209381542072,1
113.71072580952158,34.74239870897193,1
113.6966320327324,34.80125510832217,1
113.54739289348623,34.80714322229056,1
113.66854244176588,34.69206403092952,1
113.56361750695397,34.81687011463604,1
113.70583813993709,34.82486553501701,1
113.66612499414991,34.75638201833374,1
113.62246418475718,34.874433604845905,1
113.7876960971091,34.70911597271956,1
113.80866080986416,34.75535214515363,1
113.89581833481749,34.79293805279181,1
113.6861859022061,34.71704136085015,1
113.80459465733128,34.78456826597074,1
113.76491304587208,34.81763168638844,1
113.42102161813669,34.772190310810025,1
113.68655013961552,34.76102141975885,1
113.63479041913463,34.86753243056125,1
113.80375281038994,34.81281286951023,1
113.42102161813669,34.772190310810025,1
113.74190619464055,34.74650605936373,1
113.6800752171662,34.706934048007064,1
113.7247243354038,34.746796721174924,1
113.64333893709227,34.781140706271856,1
113.60896559353053,34.78327030320097,1
113.76264195467924,34.748274242687025,1
113.76539738961651,34.41734791698603,1
113.9387965088763,34.71884077248461,1
113.66517567723999,34.807085159485034,1
113.6337088084245,34.708278818065565,1
113.61932018687942,34.78093555222691,1
113.49407764963541,34.817478833214665,1
113.78814303009861,34.755060497775425,1
113.61932018687942,34.78093555222691,1
113.85816395533854,34.6982251530971,1
113.81691443184476,34.790178479342984,1
114.01717281687075,34.724721899481445,1
113.69974797691982,34.59294773244513,1
113.81664024765377,34.78092745870286,1
113.40630180178415,34.76793505182325,1
113.54891796900654,34.82503849717405,1
113.8222648837031,34.79053821813562,1
113.7807591235301,34.745807657408285,1
113.76929787038507,34.407761709594794,1
113.64682891570669,34.71805510047166,1
113.5306280248142,34.80910226134447,1
113.53705500493463,34.697326348665484,1
113.71700385295102,34.74154588579089,1
113.65041525582839,34.79795189618722,1
113.77684948993715,34.782001357397064,1
113.72969586663717,34.843699107813634,1
113.73636873478297,34.721735130101955,1
113.81691443184476,34.790178479342984,1
113.6736117239313,34.86799980686125,1
113.80375281038994,34.81281286951023,1
113.70646387709348,34.719457602422594,1
113.77796477404934,34.7260395370209,1
113.79351046236238,34.783310708387184,1
113.67169046143603,34.80239448293511,1
113.86598771265129,34.55846977273505,1
113.73636873478297,34.721735130101955,1
113.63254124084516,34.75149672304382,1
113.71700385295102,34.74154588579089,1
113.63479041913463,34.86753243056125,1
113.61562315022955,34.73141677430582,1
113.56850870101015,34.81586998418778,1
113.71547629696664,34.76109428737268,1
113.68655013961552,34.76102141975885,1
113.65896347676996,34.79878527370169,1
113.57318535288226,34.80395772715632,1
113.80728032884664,34.810608018133514,1
113.63095045497948,34.85297035026109,1
113.69974797691982,34.59294773244513,1
113.75948154203525,34.75624773396777,1
113.59845940764373,34.74655717933203,1
113.51943038429005,34.70526724511256,1
113.74650453716313,34.78142143936413,1
113.7129130194748,34.82366218526604,1
113.63757227773519,34.68530788339227,1
113.61935169127538,34.85285608114452,1
113.67142968287196,34.694134423771466,1
113.81465297206168,34.752936614040955,1
113.66380854258625,34.818380476232605,1
113.63168942993148,34.818042037514196,1
113.4334358197118,34.785117372883356,1
113.7766566711977,34.75247462040474,1
113.68015704975662,34.818433405784454,1
113.86669803448198,34.57934028994252,1
113.41873312852391,34.77980017617526,1
113.63734142435911,34.76606816566391,1
113.68015704975662,34.818433405784454,1
113.75181841524056,34.71068373982392,1
113.64562062564241,34.68266070830222,1
113.74376854238442,34.702775497496326,1
113.72566690747311,34.60327989361894,1
