lng,lat,value
113.79772488725308,34.813708625506216,1
113.74350753770872,34.844157818655205,1
113.52548015226006,34.71411717483508,1
113.8162733068451,34.790534977943516,1
113.8086606126833,34.75347026173104,1
113.6151059198601,34.72026965900975,1
113.64461642008298,34.79896895337238,1
113.70953079738021,34.70900437376379,1
113.59417633353358,34.74062868930034,1
113.73219058636884,34.80086429392437,1
113.52517157922395,34.81041499686984,1
113.73231064271754,34.80088442188141,1
113.81086851383381,34.7907845267198,1
113.6740335891026,34.70695853221139,1
113.65666495394122,34.71395329062444,1
113.66725800113639,34.861984317379516,1
113.53147587794489,34.69581291063138,1
113.80471437574694,34.784848367612376,1
113.7223188074302,34.84503046383774,1
113.70137861883886,34.60450713801132,1
113.65665496112334,34.71417348514862,1
113.60808078884438,34.76427078180882,1
113.75653306202612,34.75044408240178,1
113.68087860764602,34.73541918638092,1
113.62708412517998,34.752680219895254,1
113.39983143640585,34.76702747814845,1
113.54133103229701,34.78999011439485,1
113.66882293178627,34.69210459568982,1
113.85966373917059,34.77483006667904,1
113.78189222078319,34.756338146700934,1
113.80461463916645,34.78488856382228,1
113.60968722931244,34.73274977754356,1
113.80144425163707,34.79929825168997,1
113.61093323263209,34.88760157791691,1
113.60918123463736,34.77055738548388,1
113.84826712959656,34.783638721718106,1
113.75861912237055,34.821436906338654,1
113.7878657315244,34.708925602766975,1
113.69465849689809,34.606877319486394,1
113.77058175866007,34.7742544222646,1
113.56008664665042,34.81685652511878,1
113.79758522318882,34.813728840369805,1
113.68504222813588,34.79610840233565,1
113.62824192237234,34.72378285600884,1
113.66636536187623,34.755962043925564,1
113.41349210364011,34.77298488705469,1
113.76563621106992,34.76043256257842,1
113.72737636905735,34.40545261567974,1
113.73728208791087,34.70395171271938,1
113.66820184948273,34.692033363400036,1
113.7717951608195,34.72722686580569,1
113.80113628119732,34.81123114684476,1
113.69185617823828,34.72382849989057,1
113.71888933628776,34.78503323753353,1
113.6311187043822,34.76766940139449,1
113.70989692763479,34.762797822511615,1
113.75053046422052,34.69679125179525,1
113.66221796100608,34.75225071075724,1
113.99804808942575,34.77772213095744,1
113.99486309532,34.71906425780237,1
113.76300220537594,34.411501155971436,1
113.68575881149953,34.751794679524224,1
113.71713622390372,34.77217777797245,1
113.67935718706197,34.84263652259194,1
113.79768796323542,34.74722068069483,1
113.44390280509658,34.75393894305278,1
113.81566475229414,34.787753180106066,1
113.62651968809547,34.80968801943168,1
113.62655969717868,34.809527889148555,1
113.99992581762176,34.80107182834817,1
113.85034857435615,34.759940909647355,1
